fips,city,region,uhi_index,median_income,pct_poc,poverty_rate,tree_canopy_pct,population
00000019513,Houston,South,9.36,40197,41.1,55.0,30.8,1007
00000019514,Houston,South,9.63,44095,29.7,51.7,39.0,2135
00000019515,Houston,South,11.1,52946,56.8,52.1,30.6,1580
00000019516,Houston,South,7.8,77679,19.5,55.0,24.3,3270
00000019517,Houston,South,8.7,83913,9.5,55.0,38.7,14886
00000019518,Houston,South,10.41,46861,52.1,51.6,38.9,2215
00000019519,Houston,South,10.72,85019,70.5,53.4,20.9,2597
00000019520,Houston,South,9.59,42284,21.8,50.1,50.6,1007
00000019521,Houston,South,9.27,49705,22.3,55.0,28.5,2056
00000019522,Houston,South,10.48,28761,46.5,53.7,35.1,1445
00000019523,Houston,South,10.87,28017,78.0,53.8,33.0,2885
00000019524,Houston,South,9.72,42014,5.0,55.0,22.6,768
00000019525,Houston,South,7.37,64356,12.4,46.6,26.4,949
00000019526,Houston,South,9.77,40150,47.0,54.8,28.6,3670
00000019527,Houston,South,8.67,102452,42.5,48.7,14.0,2050
00000019528,Houston,South,9.61,41687,4.4,53.6,34.8,4000
00000019529,Houston,South,9.4,69598,49.6,52.3,13.2,2249
00000019530,Houston,South,7.74,98006,34.0,47.4,29.8,2454
00000019531,Houston,South,8.71,67312,19.5,55.0,23.6,1501
00000019532,Houston,South,8.39,55902,11.4,49.9,33.8,1609
00000019533,Houston,South,8.92,68675,31.5,55.0,11.1,3224
00000019534,Houston,South,9.48,50956,47.8,52.2,15.0,1659
00000019535,Houston,South,9.62,39979,43.9,52.6,23.5,3677
00000019536,Houston,South,8.56,80317,59.7,55.0,33.2,1692
00000019537,Houston,South,9.38,50422,25.5,52.5,30.2,890
00000019538,Houston,South,9.37,88418,41.4,55.0,36.8,843
00000019539,Houston,South,10.63,84906,70.6,54.3,28.3,1631
00000019540,Houston,South,9.13,69157,11.9,55.0,28.5,3132
00000019541,Houston,South,9.12,89272,36.3,51.2,20.1,1213
00000019542,Houston,South,9.45,51398,31.8,51.1,26.6,2804
00000019543,Houston,South,7.45,84594,36.5,46.7,29.8,1920
00000019544,Houston,South,8.63,84464,22.9,52.5,12.6,2601
00000019545,Houston,South,9.52,57464,38.4,53.8,21.2,1519
00000019546,Houston,South,10.92,54257,67.5,55.0,30.9,2017
00000019547,Houston,South,10.0,73225,57.0,55.0,29.4,3175
00000019548,Houston,South,8.7,114206,72.3,46.0,26.9,1789
00000019549,Houston,South,11.1,59194,56.5,55.0,22.2,1319
00000019550,Houston,South,9.79,53730,35.2,50.6,14.1,607
00000019551,Houston,South,8.89,94459,39.1,52.9,11.4,2502
00000019552,Houston,South,10.29,66703,76.0,50.0,25.2,1137
00000019553,Houston,South,8.49,86650,19.6,55.0,41.0,1323
00000019554,Houston,South,8.31,101865,25.5,55.0,29.6,950
00000019555,Houston,South,8.82,17324,42.8,49.0,37.0,1574
00000019556,Houston,South,8.6,64060,29.3,55.0,19.6,6364
00000019557,Houston,South,9.2,59254,40.5,55.0,30.8,2233
00000019558,Houston,South,9.57,40941,25.7,50.5,22.6,1228
00000019559,Houston,South,9.2,17034,33.4,55.0,22.6,1375
00000019560,Houston,South,9.12,25212,12.9,53.2,34.6,762
00000019561,Houston,South,8.74,67609,32.5,54.4,28.0,917
00000019562,Houston,South,9.54,51649,36.1,53.0,17.2,834
00000019563,Houston,South,9.78,44954,30.6,53.9,28.9,2126
00000019564,Houston,South,8.49,67360,21.0,55.0,23.4,2363
00000019565,Houston,South,9.18,47696,32.0,54.6,17.0,1894
00000019566,Houston,South,7.71,97254,27.7,48.4,21.8,2257
00000019567,Houston,South,9.03,49477,22.2,55.0,45.1,1141
00000019568,Houston,South,8.03,102633,50.3,38.1,39.2,907
00000019569,Houston,South,9.29,64249,11.4,50.9,12.4,904
00000019570,Houston,South,8.83,48702,28.6,55.0,27.3,880
00000019571,Houston,South,10.79,46885,40.6,54.3,26.4,2242
00000019572,Houston,South,7.71,102844,50.0,46.2,27.6,6052
00000019573,Houston,South,10.75,82395,84.9,55.0,22.0,964
00000019574,Houston,South,9.77,46014,51.0,55.0,34.1,1472
00000019575,Houston,South,8.11,67976,12.6,55.0,37.0,2042
00000019576,Houston,South,11.43,15000,53.9,52.7,35.2,1529
00000019577,Houston,South,10.39,31709,55.5,52.9,30.2,2207
00000019578,Houston,South,9.67,46242,36.8,53.9,33.1,1280
00000019579,Houston,South,9.46,45629,33.5,55.0,25.6,1202
00000019580,Houston,South,8.31,95325,39.2,52.6,16.7,1620
00000019581,Houston,South,10.43,17145,47.1,55.0,14.8,2199
00000019582,Houston,South,8.55,29304,56.6,54.2,22.3,3902
00000019583,Houston,South,8.01,76309,38.1,55.0,27.9,2266
00000019584,Houston,South,9.85,70756,62.1,50.5,17.8,1554
00000019585,Houston,South,9.28,56255,13.9,48.1,19.5,2976
00000019586,Houston,South,8.24,116312,29.3,41.3,26.3,3294
00000019587,Houston,South,8.16,80435,25.7,55.0,36.3,1507
00000019588,Houston,South,8.04,95570,15.8,49.8,32.2,1656
00000019589,Houston,South,7.91,63729,38.3,51.9,22.7,1399
00000019590,Houston,South,9.63,51410,46.9,55.0,28.6,2958
00000019591,Houston,South,10.94,51696,71.2,55.0,16.5,1890
00000019592,Houston,South,8.63,88191,36.2,51.0,22.1,777
00000019593,Houston,South,8.89,84318,51.4,50.7,15.6,2306
00000019594,Houston,South,9.89,59534,55.7,55.0,31.4,4419
00000019595,Houston,South,9.34,76789,32.4,46.8,26.2,4633
00000019596,Houston,South,8.87,89065,44.1,55.0,27.6,1356
00000019597,Houston,South,9.23,50901,20.3,55.0,35.0,1190
00000019598,Houston,South,10.52,56415,64.1,43.6,19.5,5646
00000019599,Houston,South,9.71,76166,66.7,55.0,31.9,4628
00000019600,Houston,South,9.11,20283,51.6,45.1,44.5,2393
00000019601,Houston,South,10.13,76639,57.7,49.0,20.0,647
00000019602,Houston,South,9.86,36873,16.4,52.5,15.5,1256
00000019603,Houston,South,7.89,88541,64.4,48.7,19.5,938
00000019604,Houston,South,7.89,118694,32.0,51.7,32.7,5363
00000019605,Houston,South,10.18,47570,57.8,55.0,41.7,723
00000019606,Houston,South,10.74,31258,33.7,55.0,41.0,5335
00000019607,Houston,South,9.4,60502,38.2,54.3,35.2,1697
00000019608,Houston,South,9.55,58368,36.5,55.0,35.3,881
00000019609,Houston,South,8.62,81518,17.2,55.0,32.7,3268
00000019610,Houston,South,9.87,70851,74.6,55.0,33.8,2637
00000019611,Houston,South,10.23,57591,36.0,55.0,30.2,845
00000019612,Houston,South,9.07,67265,56.6,50.4,22.3,1780
00000019613,Houston,South,9.53,36946,43.7,50.4,42.0,4127
00000019614,Houston,South,8.28,85730,12.0,55.0,40.0,1413
00000019615,Houston,South,6.75,105449,10.2,49.1,24.3,4953
00000019616,Houston,South,9.96,35060,6.1,50.0,33.1,1156
00000019617,Houston,South,9.74,25518,22.2,55.0,39.8,683
00000019618,Houston,South,9.5,54947,28.3,48.9,31.7,1857
00000019619,Houston,South,9.17,34463,29.3,55.0,26.9,752
00000019620,Houston,South,10.49,33094,55.4,47.8,39.0,1948
00000019621,Houston,South,10.39,29949,32.4,55.0,29.7,1813
00000019622,Houston,South,9.11,60159,5.1,53.4,23.6,1146
00000019623,Houston,South,10.28,54714,28.0,51.5,18.5,5581
00000019624,Houston,South,7.75,74331,6.5,49.3,6.3,1803
00000019625,Houston,South,9.61,50924,54.2,48.8,44.0,3036
00000019626,Houston,South,10.49,34583,79.7,55.0,20.8,3156
00000019627,Houston,South,9.4,64577,41.9,55.0,36.1,5201
00000019628,Houston,South,10.66,38536,53.1,55.0,20.0,875
00000019629,Houston,South,9.19,77804,27.2,55.0,29.9,629
00000019630,Houston,South,11.08,23344,34.4,55.0,30.7,5086
00000019631,Houston,South,10.32,15000,24.9,55.0,17.8,2562
00000019632,Houston,South,10.97,24755,75.7,52.5,34.8,1950
00000019633,Houston,South,9.07,54542,44.8,55.0,27.1,1669
00000019634,Houston,South,8.6,57821,4.2,43.7,33.5,1500
00000019635,Houston,South,9.13,68423,35.9,55.0,40.2,3031
00000019636,Houston,South,10.08,50882,34.5,55.0,33.8,760
00000019637,Houston,South,9.75,43837,47.4,55.0,27.4,2407
00000019638,Houston,South,8.92,100831,38.9,45.9,44.3,3356
00000019639,Houston,South,8.91,94222,34.5,55.0,28.4,2824
00000019640,Houston,South,9.35,89655,43.9,50.0,29.2,1732
00000019641,Houston,South,9.61,72722,46.6,54.4,26.9,1805
00000019642,Houston,South,8.41,74712,46.8,46.8,19.4,3910
00000019643,Houston,South,9.72,44870,45.6,55.0,17.5,2563
00000019644,Houston,South,8.04,68608,19.1,55.0,25.1,5182
00000019645,Houston,South,10.35,41503,59.6,52.6,19.5,635
00000019646,Houston,South,8.92,38668,34.7,55.0,26.6,3115
00000019647,Houston,South,10.61,24562,49.0,55.0,34.0,1111
00000019648,Houston,South,6.77,75151,35.9,51.9,27.2,1730
00000019649,Houston,South,9.87,69091,42.6,55.0,29.8,4128
00000019650,Houston,South,9.17,57427,55.8,52.8,24.5,990
00000019651,Houston,South,8.41,54154,14.7,55.0,49.5,6434
00000019652,Houston,South,10.75,19247,26.5,53.9,39.4,3510
00000019653,Houston,South,9.08,71409,24.5,55.0,26.7,2559
00000019654,Houston,South,9.26,57111,8.6,54.6,30.7,1033
00000019655,Houston,South,8.53,87399,47.2,55.0,18.4,1623
00000019656,Houston,South,9.28,68655,14.9,55.0,26.8,1458
00000019657,Houston,South,9.78,82644,72.6,55.0,23.3,863
00000019658,Houston,South,10.36,64818,75.4,55.0,33.6,3485
00000019659,Houston,South,9.69,69541,19.5,55.0,20.7,1418
00000019660,Houston,South,8.43,88278,47.8,55.0,42.4,1627
00000019661,Houston,South,10.13,60190,51.1,51.1,27.3,1677
00000019662,Houston,South,9.37,76796,49.3,49.8,21.5,1590
00000019663,Houston,South,9.53,53911,41.4,55.0,28.6,2485
00000019664,Houston,South,9.59,61722,71.3,55.0,34.1,1244
00000019665,Houston,South,7.86,104838,46.9,39.4,33.8,3330
00000019666,Houston,South,7.87,81012,25.4,47.8,30.9,1264
00000019667,Houston,South,10.12,51463,44.1,47.8,34.8,1777
00000019668,Houston,South,9.17,75572,36.9,55.0,35.1,825
00000019669,Houston,South,9.07,33000,17.5,55.0,35.2,3439
00000019670,Houston,South,7.81,59470,16.3,50.1,27.5,4005
00000019671,Houston,South,9.43,41164,33.4,55.0,26.1,2778
00000019672,Houston,South,10.45,76297,65.3,53.1,25.9,2002
00000019673,Houston,South,9.48,60276,36.6,55.0,24.4,1769
00000019674,Houston,South,9.97,72086,72.7,55.0,28.8,708
00000019675,Houston,South,10.2,84354,56.4,50.2,27.7,802
00000019676,Houston,South,9.29,53494,40.5,52.9,41.7,2836
00000019677,Houston,South,9.64,54387,69.3,50.6,24.2,1622
00000019678,Houston,South,9.5,64074,46.9,48.3,20.4,799
00000019679,Houston,South,10.3,43487,51.4,53.7,32.8,778
00000019680,Houston,South,7.84,64719,3.4,49.0,30.2,2646
00000019681,Houston,South,8.4,66039,21.8,54.1,23.7,3054
00000019682,Houston,South,10.29,70723,45.4,55.0,33.9,720
00000019683,Houston,South,8.64,75488,28.6,55.0,26.8,1980
00000019684,Houston,South,9.14,24922,37.9,52.2,40.8,2281
00000019685,Houston,South,10.25,32871,50.0,51.8,20.1,1273
00000019686,Houston,South,10.78,35820,54.5,53.0,22.6,3804
00000019687,Houston,South,8.3,67315,2.5,55.0,30.3,1470
00000019688,Houston,South,10.05,57890,58.5,49.6,38.7,645
00000019689,Houston,South,9.84,15000,42.6,55.0,22.3,1608
00000019690,Houston,South,7.84,113676,20.3,45.5,32.7,4108
00000019691,Houston,South,9.9,15275,43.3,55.0,18.7,1469
00000019692,Houston,South,9.96,65760,58.8,53.3,35.3,964
00000019693,Houston,South,8.77,79084,17.3,50.2,23.7,2635
00000019694,Houston,South,10.37,47005,62.0,55.0,32.6,2111
00000019695,Houston,South,8.95,80998,64.5,55.0,34.1,1804
00000019696,Houston,South,9.1,39795,39.0,53.6,14.1,2407
00000019697,Houston,South,9.53,69277,18.8,50.8,30.0,1193
00000019698,Houston,South,9.62,15000,27.2,55.0,24.2,1261
00000019699,Houston,South,8.97,94330,48.6,44.7,32.7,2797
00000019700,Houston,South,9.55,65021,45.2,53.9,21.3,1012
00000019701,Houston,South,9.75,25132,46.2,55.0,23.5,4764
00000019702,Houston,South,9.04,80718,50.8,55.0,38.3,3780
00000019703,Houston,South,9.23,105803,42.5,46.4,37.5,910
00000019704,Houston,South,12.19,41839,49.2,55.0,18.2,4382
00000019705,Houston,South,9.05,59744,29.2,55.0,43.1,1980
00000019706,Houston,South,10.32,52129,75.9,55.0,7.0,4150
00000019707,Houston,South,8.33,45744,35.7,47.7,31.0,1958
00000019708,Houston,South,9.06,43110,67.4,45.6,18.4,1625
00000019709,Houston,South,9.58,48838,54.9,55.0,31.2,1527
00000019710,Houston,South,9.16,50190,29.4,55.0,26.5,415
00000019711,Houston,South,9.64,56088,43.1,55.0,20.1,3153
00000019712,Houston,South,9.77,54273,43.1,48.3,22.2,1182
00000019713,Houston,South,9.04,84029,37.3,54.2,22.4,3216
00000019714,Houston,South,10.55,81796,82.4,55.0,28.1,4936
00000019715,Houston,South,9.33,26662,28.6,51.4,36.3,1278
00000019716,Houston,South,10.1,50160,58.0,55.0,43.5,1234
00000019717,Houston,South,9.02,96263,66.2,51.3,27.3,3309
00000019718,Houston,South,8.47,72350,39.0,55.0,31.5,1365
00000019719,Houston,South,7.06,73361,12.2,49.1,39.8,3985
00000019720,Houston,South,9.3,70974,56.9,55.0,24.9,1194
00000019721,Houston,South,7.87,58458,33.2,55.0,23.4,4285
00000019722,Houston,South,8.1,63973,14.2,55.0,45.0,1505
00000019723,Houston,South,10.11,54902,55.1,51.0,26.4,2204
00000019724,Houston,South,8.47,86393,15.5,55.0,30.9,3259
00000019725,Houston,South,9.56,55130,45.6,51.2,15.4,2457
00000019726,Houston,South,10.58,62176,56.5,55.0,23.3,3437
00000019727,Houston,South,8.58,83383,52.3,48.6,44.2,754
00000019728,Houston,South,10.58,56805,64.4,55.0,31.2,1416
00000019729,Houston,South,8.8,63231,33.9,55.0,28.7,1877
00000019730,Houston,South,10.48,56045,77.9,50.7,38.7,1142
00000019731,Houston,South,9.2,62766,26.3,55.0,15.4,3237
00000019732,Houston,South,10.39,56891,68.0,55.0,24.3,1329
00000019733,Houston,South,8.94,51603,42.9,43.7,47.0,1143
00000019734,Houston,South,9.49,47301,21.7,55.0,27.9,3178
00000019735,Houston,South,9.62,60688,36.7,54.6,27.8,965
00000019736,Houston,South,7.15,90455,4.5,55.0,39.6,994
00000019737,Houston,South,9.08,80592,27.6,50.9,38.6,2452
00000019738,Houston,South,9.14,25520,41.7,48.1,18.2,4049
00000019739,Houston,South,8.76,54271,32.2,52.3,32.3,1992
00000019740,Houston,South,9.09,49041,14.8,52.2,42.7,685
00000019741,Houston,South,10.53,25941,41.7,54.0,22.4,2727
00000019742,Houston,South,8.99,71881,28.5,52.7,25.7,1267
00000019743,Houston,South,9.2,62597,42.3,45.0,28.8,3542
00000019744,Houston,South,7.08,115573,41.3,41.7,35.8,1439
00000019745,Houston,South,10.2,56649,77.8,55.0,16.3,3591
00000019746,Houston,South,9.69,45595,87.1,54.0,3.3,1407
00000019747,Houston,South,9.87,43176,63.5,55.0,29.7,1196
00000019748,Houston,South,9.45,53710,65.0,55.0,37.7,572
00000019749,Houston,South,9.27,79758,59.9,48.1,26.0,1217
00000019750,Houston,South,10.96,82621,63.1,53.5,22.3,2010
00000019751,Houston,South,8.35,138153,85.3,31.5,27.9,1920
00000019752,Houston,South,7.93,34835,13.2,53.8,42.4,2609
00000019753,Houston,South,8.14,67155,42.6,47.5,24.1,3814
00000019754,Houston,South,9.12,47892,46.2,55.0,33.2,1839
00000019755,Houston,South,8.83,73762,76.2,50.1,19.6,1883
00000019756,Houston,South,7.92,99578,37.3,44.0,20.7,3525
00000019757,Houston,South,8.38,86552,10.8,55.0,36.0,2076
00000019758,Houston,South,9.66,34809,60.5,53.4,41.3,1039
00000019759,Houston,South,8.04,82116,4.5,55.0,36.6,1321
00000019760,Houston,South,9.84,15000,12.2,55.0,11.6,503
00000019761,Houston,South,11.61,15000,71.8,55.0,23.3,1030
00000019762,Houston,South,9.39,58773,30.9,55.0,30.3,655
00000019763,Houston,South,8.98,80267,27.4,55.0,29.2,2231
00000019764,Houston,South,9.25,73704,57.3,47.2,13.2,3740
00000019765,Houston,South,7.34,112644,31.7,49.1,19.7,1028
00000019766,Houston,South,9.22,67733,58.2,53.0,22.1,1051
00000019767,Houston,South,9.02,62328,54.4,55.0,28.2,3183
00000019768,Houston,South,9.67,93879,37.9,55.0,12.7,1379
00000019769,Houston,South,8.55,55646,35.8,54.0,33.9,2109
00000019770,Houston,South,10.08,74718,52.1,55.0,27.1,2823
00000019771,Houston,South,7.76,76224,18.4,55.0,21.4,1182
00000019772,Houston,South,9.74,40705,38.3,43.7,29.7,1196
00000019773,Houston,South,9.17,74686,16.9,54.2,17.1,1334
00000019774,Houston,South,8.78,119625,43.7,48.7,28.5,711
00000019775,Houston,South,7.96,93416,30.1,55.0,15.1,2421
00000019776,Houston,South,9.95,44017,49.5,50.8,14.7,2592
00000019777,Houston,South,7.05,123466,37.6,39.8,26.6,1896
00000019778,Houston,South,8.8,82231,60.6,50.1,23.2,4087
00000019779,Houston,South,8.48,75606,14.0,53.3,32.2,1545
00000019780,Houston,South,10.83,62569,75.9,55.0,27.1,2619
00000019781,Houston,South,9.03,82067,53.2,55.0,45.5,2419
00000019782,Houston,South,9.05,67794,20.3,55.0,26.6,1119
00000019783,Houston,South,8.66,65491,32.5,55.0,2.6,3615
00000019784,Houston,South,9.49,61672,77.9,49.0,12.1,1952
00000019785,Houston,South,9.53,89344,72.4,55.0,18.7,3244
00000019786,Houston,South,9.19,86573,63.7,50.7,55.6,828
00000019787,Houston,South,9.14,61265,14.7,53.0,28.3,1931
00000019788,Houston,South,8.62,27025,16.0,51.2,37.9,1371
00000019789,Houston,South,10.18,65901,20.0,55.0,35.8,1084
00000019790,Houston,South,8.8,47053,44.8,55.0,18.7,4212
00000019791,Houston,South,9.55,53160,31.1,55.0,13.9,2032
00000019792,Houston,South,8.81,61878,31.7,49.5,34.0,745
00000019793,Houston,South,9.82,38492,52.5,54.4,10.3,1341
00000019794,Houston,South,9.89,24742,43.0,49.3,35.8,3176
00000019795,Houston,South,8.54,72299,7.0,49.2,28.2,1083
00000019796,Houston,South,9.09,65670,15.0,51.7,33.6,1019
00000019797,Houston,South,9.64,64714,54.4,55.0,30.6,1655
00000019798,Houston,South,10.22,77769,75.3,55.0,30.6,2396
00000019799,Houston,South,9.19,48511,50.3,55.0,29.4,1167
00000019800,Houston,South,9.87,73311,69.7,55.0,30.3,2285
00000019801,Houston,South,7.93,98435,15.4,46.5,29.9,1846
00000019802,Houston,South,7.46,58632,12.0,55.0,18.9,1985
00000019803,Houston,South,7.26,112484,4.8,47.8,27.0,427
00000019804,Houston,South,9.83,66249,66.3,52.9,45.4,1825
00000019805,Houston,South,11.12,43690,65.0,53.1,29.5,1555
00000019806,Houston,South,8.85,86242,37.7,51.7,38.0,2285
00000019807,Houston,South,9.66,62185,49.4,48.5,20.3,1221
00000019808,Houston,South,9.5,91313,71.6,55.0,20.3,1447
00000019809,Houston,South,9.12,75333,21.8,55.0,19.0,2489
00000019810,Houston,South,8.78,56804,4.6,50.4,18.2,4304
00000019811,Houston,South,6.78,103025,22.3,42.3,17.5,816
00000019812,Houston,South,8.86,52515,10.1,50.3,30.7,2459
00000019813,Houston,South,12.31,15000,87.9,55.0,23.2,3759
00000019814,Houston,South,9.6,87014,55.9,48.1,35.2,2743
00000019815,Houston,South,10.1,73748,74.2,55.0,25.4,3610
00000019816,Houston,South,9.06,97092,44.3,55.0,9.4,1304
00000019817,Houston,South,10.53,42958,45.4,55.0,31.0,3797
00000019818,Houston,South,8.75,58821,36.4,55.0,12.7,1170
00000019819,Houston,South,10.64,55998,71.2,55.0,29.1,1868
00000019820,Houston,South,7.86,88344,44.5,55.0,23.5,1337
00000019821,Houston,South,8.66,81271,15.8,48.5,30.9,1370
00000019822,Houston,South,9.55,70370,59.3,55.0,16.7,643
00000019823,Houston,South,9.13,70531,40.7,52.6,34.8,553
00000019824,Houston,South,9.61,36225,40.2,54.4,28.5,3663
00000019825,Houston,South,9.31,84217,52.8,55.0,25.7,614
00000019826,Houston,South,10.18,84728,83.1,53.9,14.2,2101
00000019827,Houston,South,9.22,122277,85.2,42.6,43.0,829
00000019828,Houston,South,10.86,76769,76.4,55.0,20.0,1086
00000019829,Houston,South,9.09,80811,52.4,48.3,30.8,2725
00000019830,Houston,South,8.36,76940,57.9,50.0,21.6,1992
00000019831,Houston,South,10.25,47582,28.9,55.0,57.9,1675
00000019832,Houston,South,8.26,96235,55.0,54.8,30.5,3593
00000019833,Houston,South,9.15,63606,39.1,54.9,23.7,1519
00000019834,Houston,South,8.45,60176,15.4,52.3,34.0,3781
00000019835,Houston,South,9.8,61629,53.0,55.0,34.1,951
00000019836,Houston,South,8.17,63351,19.6,55.0,32.5,885
00000019837,Houston,South,8.62,52839,30.4,55.0,26.4,1664
00000019838,Houston,South,9.09,70380,32.3,55.0,32.2,1811
00000019839,Houston,South,9.45,62584,67.8,50.7,27.1,1080
00000019840,Houston,South,10.09,60457,41.5,50.0,27.6,1532
00000019841,Houston,South,9.44,77245,64.7,55.0,22.1,4100
00000019842,Houston,South,8.19,66894,17.6,55.0,17.7,1427
00000019843,Houston,South,10.28,51146,24.0,55.0,32.2,565
00000019844,Houston,South,10.82,45911,70.1,55.0,32.1,635
00000019845,Houston,South,10.58,67460,24.7,54.6,37.8,6323
00000019846,Houston,South,8.12,46334,20.1,55.0,29.8,4317
00000019847,Houston,South,10.47,44534,61.3,55.0,25.8,1391
00000019848,Houston,South,10.17,44888,43.8,54.7,16.5,2940
00000019849,Houston,South,8.89,71374,24.2,55.0,28.5,2113
00000019850,Houston,South,8.77,94838,47.3,55.0,31.8,3875
00000019851,Houston,South,9.88,73694,40.4,53.0,13.5,950
00000019852,Houston,South,8.99,87170,46.7,46.8,37.3,967
00000019853,Houston,South,8.02,63257,24.7,54.7,23.8,3990
00000019854,Houston,South,7.97,68555,18.2,49.2,28.0,738
00000019855,Houston,South,7.24,106324,30.6,47.0,34.9,1885
00000019856,Houston,South,7.89,85717,9.9,49.6,29.5,1760
00000019857,Houston,South,8.73,88425,9.2,55.0,40.2,2894
00000019858,Houston,South,8.75,58394,17.9,55.0,33.9,1966
00000019859,Houston,South,8.95,64868,28.2,55.0,27.6,1670
00000019860,Houston,South,8.04,75141,17.1,55.0,4.5,1438
00000019861,Houston,South,9.66,49839,19.9,55.0,36.2,995
00000019862,Houston,South,11.65,15000,60.4,55.0,17.2,1636
00000034828,Phoenix,Southwest,8.07,94127,51.6,52.1,23.3,1195
00000034829,Phoenix,Southwest,7.45,57851,32.5,50.9,31.6,1189
00000034830,Phoenix,Southwest,7.84,100156,56.9,42.4,37.9,1693
00000034831,Phoenix,Southwest,9.67,83275,71.5,48.8,35.3,2756
00000034832,Phoenix,Southwest,8.05,76914,37.7,50.0,30.3,1990
00000034833,Phoenix,Southwest,8.69,60954,19.2,51.7,44.3,1146
00000034834,Phoenix,Southwest,8.5,49289,31.2,55.0,32.9,1801
00000034835,Phoenix,Southwest,8.59,107039,76.6,41.1,39.1,796
00000034836,Phoenix,Southwest,9.14,84839,75.3,55.0,29.7,3677
00000034837,Phoenix,Southwest,9.13,61515,13.8,55.0,25.2,1334
00000034838,Phoenix,Southwest,6.74,107477,25.1,42.1,37.8,1378
00000034839,Phoenix,Southwest,8.73,80725,67.7,52.5,34.3,562
00000034840,Phoenix,Southwest,10.81,29487,69.7,48.4,29.6,1334
00000034841,Phoenix,Southwest,9.35,54336,76.7,50.2,21.2,4961
00000034842,Phoenix,Southwest,8.64,83177,42.8,55.0,36.6,2609
00000034843,Phoenix,Southwest,6.95,102689,17.5,51.2,23.5,3517
00000034844,Phoenix,Southwest,7.57,124032,28.2,48.7,35.6,1939
00000034845,Phoenix,Southwest,10.09,65639,68.3,51.3,18.6,375
00000034846,Phoenix,Southwest,7.8,80406,28.5,55.0,22.4,1885
00000034847,Phoenix,Southwest,9.83,49710,63.1,51.4,29.9,2040
00000034848,Phoenix,Southwest,9.23,42815,29.0,52.5,32.7,3094
00000034849,Phoenix,Southwest,9.82,22854,43.9,55.0,29.3,1768
00000034850,Phoenix,Southwest,9.17,74749,34.3,50.8,23.9,1137
00000034851,Phoenix,Southwest,8.61,96612,21.2,55.0,37.5,1703
00000034852,Phoenix,Southwest,8.05,84397,46.5,54.8,30.1,1472
00000034853,Phoenix,Southwest,9.5,67178,51.5,49.6,29.4,2475
00000034854,Phoenix,Southwest,7.94,95590,37.8,45.1,27.8,1705
00000034855,Phoenix,Southwest,5.68,138769,16.0,31.1,25.1,998
00000034856,Phoenix,Southwest,8.53,44207,29.4,49.4,37.6,2540
00000034857,Phoenix,Southwest,9.34,15000,60.0,53.5,22.8,1160
00000034858,Phoenix,Southwest,9.02,73559,67.7,45.5,41.8,1495
00000034859,Phoenix,Southwest,8.1,92062,26.2,55.0,22.4,1368
00000034860,Phoenix,Southwest,11.37,26316,79.3,47.3,28.9,2084
00000034861,Phoenix,Southwest,8.35,85818,55.5,54.7,29.3,794
00000034862,Phoenix,Southwest,7.72,56572,42.3,48.1,28.4,1843
00000034863,Phoenix,Southwest,7.32,73421,15.9,55.0,35.0,3457
00000034864,Phoenix,Southwest,9.05,42024,14.6,44.5,34.5,1914
00000034865,Phoenix,Southwest,8.74,40486,31.6,53.6,32.7,1211
00000034866,Phoenix,Southwest,10.71,37384,61.7,55.0,18.4,1451
00000034867,Phoenix,Southwest,8.06,81687,23.5,55.0,19.6,2159
00000034868,Phoenix,Southwest,9.05,49391,73.4,48.8,18.3,2530
